,from,to
1362,7121304,4747658
1363,7121304,1396671
1364,7121304,6480234
1365,7121304,1936377
1366,7121304,9326722
1367,7121304,9085992
1368,7121304,1289636
1369,7121304,1825969
1370,7121304,1256084
1371,7121304,3335969
1372,7121304,5403487
1373,7121304,6463952
1374,7121304,2069265
1375,7121304,5965396
1376,7121304,6803121
1377,7121304,9981895
1378,7121304,3223948
1379,7121304,6017591
1380,7121304,9612606
1381,5034624,5876745
1382,5034624,9659856
1383,5034624,2449597
1384,5034624,3747072
1385,5034624,6544671
1386,5034624,4747658
1387,5034624,8584084
1388,5034624,6260400
1389,5034624,8847502
1390,5034624,9085992
1391,5034624,5582610
1392,5034624,6828173
1393,5034624,6573559
1394,5034624,3335969
1395,5034624,6062599
1396,5034624,2706382
1397,5034624,1385403
1398,5034624,2625914
1399,5034624,3544111
1400,5034624,1335895
1401,5034624,5053937
1402,5034624,4303195
1403,5034624,8268517
1404,5034624,9031847
1405,5034624,5471581
1406,5034624,2920966
1407,5034624,6017591
1408,5034624,5743434
1409,9828695,1446683
1410,9828695,5876745
1411,9828695,7635375
1412,9828695,5262646
1413,9828695,2449597
1414,9828695,6544671
1415,9828695,3823531
1416,9828695,1396671
1417,9828695,1301156
1418,9828695,1936377
1419,9828695,8584084
1420,9828695,3871556
1421,9828695,1825969
1422,9828695,6573559
1423,9828695,6062599
1424,9828695,2706382
1425,9828695,1335895
1426,9828695,9733001
1427,9828695,5132688
1428,9828695,6677164
1429,9828695,6017591
1430,9828695,4356468
1431,9773910,3393729
1432,9773910,9659856
1433,9773910,2449597
1434,9773910,2116985
1435,9773910,3823531
1436,9773910,6480234
1437,9773910,1301156
1438,9773910,4445414
1439,9773910,1936377
1440,9773910,6260400
1441,9773910,8847502
1442,9773910,9085992
1443,9773910,1289636
1444,9773910,1825969
1445,9773910,6573559
1446,9773910,1256084
1447,9773910,1427353
1448,9773910,2706382
1449,9773910,1385403
1450,9773910,2625914
1451,9773910,3544111
1452,9773910,2045224
1453,9773910,9733001
1454,9773910,5132688
1455,9773910,1353420
1456,9773910,8268517
1457,9773910,9981895
1458,9773910,5471581
1459,9773910,6017591
1460,9773910,9612606
1461,3578702,3393729
1462,3578702,1570785
1463,3578702,9659856
1464,3578702,2157609
1465,3578702,9444027
1466,3578702,3747072
1467,3578702,6544671
1468,3578702,3823531
1469,3578702,6480234
1470,3578702,1936377
1471,3578702,9326722
1472,3578702,6128774
1473,3578702,5582610
1474,3578702,1825969
1475,3578702,1256084
1476,3578702,1427353
1477,3578702,1385403
1478,3578702,5403487
1479,3578702,3544111
1480,3578702,6463952
1481,3578702,2045224
1482,3578702,5965396
1483,3578702,5132688
1484,3578702,6677164
1485,3578702,9031847
1486,3578702,3223948
1487,3578702,2920966
1488,3578702,5815978
1489,6670078,1446683
1490,6670078,7635375
1491,6670078,7358008
1492,6670078,5262646
1493,6670078,6859693
1494,6670078,6480234
1495,6670078,3322514
1496,6670078,6128774
1497,6670078,9085992
1498,6670078,1545110
1499,6670078,1256084
1500,6670078,1427353
1501,6670078,6299956
1502,6670078,1335895
1503,6670078,5053937
1504,6670078,2069265
1505,6670078,4303195
1506,6670078,5965396
1507,6670078,6803121
1508,6670078,6677164
1509,6670078,9031847
1510,6670078,5471581
1511,6670078,5815978
1512,6670078,5743434
1513,6670078,4356468
1514,9207059,1446683
1515,9207059,5262646
1516,9207059,2116985
1517,9207059,3823531
1518,9207059,4747658
1519,9207059,1396671
1520,9207059,1301156
1521,9207059,1936377
1522,9207059,6260400
1523,9207059,3871556
1524,9207059,1289636
1525,9207059,1545110
1526,9207059,1256084
1527,9207059,2706382
1528,9207059,1385403
1529,9207059,2625914
1530,9207059,3544111
1531,9207059,1335895
1532,9207059,5965396
1533,9207059,7891838
1534,9207059,6677164
1535,9207059,9981895
1536,9207059,3223948
1537,9207059,6418092
1538,9207059,6017591
1539,9207059,4356468
1540,2444303,5876745
1541,2444303,9659856
1542,2444303,9444027
1543,2444303,2116985
1544,2444303,3823531
1545,2444303,8584084
1546,2444303,6260400
1547,2444303,3322514
1548,2444303,8847502
1549,2444303,4214419
1550,2444303,5582610
1551,2444303,1825969
1552,2444303,5053937
1553,2444303,2069265
1554,2444303,5132688
1555,2444303,6803121
1556,2444303,8268517
1557,2444303,5471581
1558,2444303,6418092
1559,2444303,6017591
1560,2444303,5743434
1561,2444303,4356468
1562,8525964,1446683
1563,8525964,1570785
1564,8525964,7635375
1565,8525964,2157609
1566,8525964,3747072
1567,8525964,2116985
1568,8525964,4445414
1569,8525964,4865283
1570,8525964,9085992
1571,8525964,5460402
1572,8525964,1825969
1573,8525964,6573559
1574,8525964,3335969
1575,8525964,6062599
1576,8525964,2706382
1577,8525964,4741497
1578,8525964,5403487
1579,8525964,3544111
1580,8525964,1335895
1581,8525964,5053937
1582,8525964,2045224
1583,8525964,4303195
1584,8525964,1353420
1585,8525964,6677164
1586,8525964,2066437
1587,8525964,8268517
1588,8525964,9981895
1589,8525964,9031847
1590,8525964,3223948
1591,8525964,5471581
1592,8525964,6418092
1593,8525964,5743434
1594,8525964,4356468
1595,7665497,3393729
1596,7665497,6300454
1597,7665497,9444027
1598,7665497,2449597
1599,7665497,3747072
1600,7665497,6620713
1601,7665497,6544671
1602,7665497,6859693
1603,7665497,4747658
1604,7665497,1396671
1605,7665497,1301156
1606,7665497,8584084
1607,7665497,4865283
1608,7665497,6128774
1609,7665497,1289636
1610,7665497,6573559
1611,7665497,3335969
1612,7665497,6299956
1613,7665497,3544111
1614,7665497,5053937
1615,7665497,9733001
1616,7665497,7891838
1617,7665497,6677164
1618,7665497,2066437
1619,7665497,9981895
1620,7665497,2920966
1621,7665497,7317438
1622,7665497,9612606
1623,5321947,1446683
1624,5321947,7635375
1625,5321947,9659856
1626,5321947,3747072
1627,5321947,6544671
1628,5321947,4747658
1629,5321947,6480234
1630,5321947,4445414
1631,5321947,8847502
1632,5321947,3871556
1633,5321947,4214419
1634,5321947,5582610
1635,5321947,1545110
1636,5321947,1256084
1637,5321947,4741497
1638,5321947,5403487
1639,5321947,5053937
1640,5321947,2069265
1641,5321947,9733001
1642,5321947,5132688
1643,5321947,6803121
1644,5321947,2066437
1645,5321947,9981895
1646,5321947,5471581
1647,5321947,6017591
1648,5321947,5743434
1649,2253595,3871556
1650,2253595,5815978
1651,3714060,3393729
1652,3714060,9659856
1653,3714060,2157609
1654,3714060,9444027
1655,3714060,3747072
1656,3714060,6544671
1657,3714060,4747658
1658,3714060,1396671
1659,3714060,1301156
1660,3714060,8584084
1661,3714060,4865283
1662,3714060,3871556
1663,3714060,4214419
1664,3714060,1825969
1665,3714060,6573559
1666,3714060,1256084
1667,3714060,3335969
1668,3714060,2706382
1669,3714060,2625914
1670,3714060,1335895
1671,3714060,9733001
1672,3714060,7891838
1673,3714060,6677164
1674,3714060,9031847
1675,3714060,5471581
1676,3714060,2920966
1677,3714060,6017591
1678,3714060,9612606
1679,4336036,1446683
1680,4336036,3393729
1681,4336036,1570785
1682,4336036,9659856
1683,4336036,2157609
1684,4336036,5262646
1685,4336036,2449597
1686,4336036,6859693
1687,4336036,4747658
1688,4336036,6480234
1689,4336036,1936377
1690,4336036,3322514
1691,4336036,4865283
1692,4336036,6128774
1693,4336036,4214419
1694,4336036,1825969
1695,4336036,1545110
1696,4336036,3335969
1697,4336036,4741497
1698,4336036,1385403
1699,4336036,5403487
1700,4336036,5053937
1701,4336036,4303195
1702,4336036,6677164
1703,4336036,9031847
1704,4336036,5815978
1705,4336036,5743434
1706,6585350,3393729
1707,6585350,6300454
1708,6585350,7358008
1709,6585350,2449597
1710,6585350,6544671
1711,6585350,4747658
1712,6585350,6480234
1713,6585350,1936377
1714,6585350,6260400
1715,6585350,8847502
1716,6585350,9326722
1717,6585350,3871556
1718,6585350,9085992
1719,6585350,1289636
1720,6585350,5460402
1721,6585350,1545110
1722,6585350,6573559
1723,6585350,3335969
1724,6585350,1427353
1725,6585350,1385403
1726,6585350,2625914
1727,6585350,5403487
1728,6585350,6463952
1729,6585350,6803121
1730,6585350,6677164
1731,6585350,8268517
1732,6585350,5815978
1733,6585350,6017591
1734,3769027,5876745
1735,3769027,1570785
1736,3769027,9659856
1737,3769027,6300454
1738,3769027,2449597
1739,3769027,6620713
1740,3769027,6544671
1741,3769027,6859693
1742,3769027,3823531
1743,3769027,4747658
1744,3769027,1396671
1745,3769027,6480234
1746,3769027,8584084
1747,3769027,8847502
1748,3769027,3871556
1749,3769027,1289636
1750,3769027,5582610
1751,3769027,1825969
1752,3769027,6062599
1753,3769027,1427353
1754,3769027,6299956
1755,3769027,5403487
1756,3769027,6463952
1757,3769027,5053937
1758,3769027,2069265
1759,3769027,9733001
1760,3769027,7891838
1761,3769027,8268517
1762,3769027,3223948
1763,3769027,5471581
1764,3769027,6418092
1765,3769027,2920966
1766,3769027,6017591
1767,3769027,5743434
1768,3769027,4356468
1769,2332423,1446683
1770,2332423,5876745
1771,2332423,2449597
1772,2332423,3747072
1773,2332423,6544671
1774,2332423,3823531
1775,2332423,2706382
1776,2332423,5403487
1777,2332423,5053937
1778,2332423,2069265
1779,2332423,6677164
1780,2332423,6418092
1781,2332423,5815978
1782,2332423,7317438
1783,2332423,4356468
1784,6070314,5876745
1785,6070314,3393729
1786,6070314,6300454
1787,6070314,7358008
1788,6070314,2449597
1789,6070314,6620713
1790,6070314,2116985
1791,6070314,3823531
1792,6070314,1396671
1793,6070314,4445414
1794,6070314,8584084
1795,6070314,9326722
1796,6070314,1289636
1797,6070314,5460402
1798,6070314,3335969
1799,6070314,1385403
1800,6070314,3544111
1801,6070314,5965396
1802,6070314,6803121
1803,6070314,8268517
1804,6070314,3223948
1805,6070314,6418092
1806,6070314,5815978
1807,6070314,6017591
1808,6070314,9612606
1809,3401097,5876745
1810,3401097,7635375
1811,3401097,6300454
1812,3401097,2157609
1813,3401097,2449597
1814,3401097,6544671
1815,3401097,3823531
1816,3401097,1301156
1817,3401097,4865283
1818,3401097,9326722
1819,3401097,6128774
1820,3401097,1825969
1821,3401097,3335969
1822,3401097,1427353
1823,3401097,1385403
1824,3401097,2625914
1825,3401097,1335895
1826,3401097,5053937
1827,3401097,9733001
1828,3401097,4303195
1829,3401097,5132688
1830,3401097,1353420
1831,3401097,5471581
1832,3401097,7317438
1833,3401097,4356468
1834,9208988,7635375
1835,9208988,2449597
1836,9208988,2116985
1837,9208988,3823531
1838,9208988,6480234
1839,9208988,6260400
1840,9208988,8847502
1841,9208988,9085992
1842,9208988,1289636
1843,9208988,1825969
1844,9208988,6828173
1845,9208988,6062599
1846,9208988,2706382
1847,9208988,2625914
1848,9208988,1335895
1849,9208988,2069265
1850,9208988,4303195
1851,9208988,5132688
1852,9208988,6677164
1853,9208988,8268517
1854,9208988,9031847
1855,9208988,5471581
1856,9208988,7317438
1857,4005292,5876745
1858,4005292,3393729
1859,4005292,9659856
1860,4005292,6300454
1861,4005292,5262646
1862,4005292,3747072
1863,4005292,6620713
1864,4005292,2116985
1865,4005292,3823531
1866,4005292,4747658
1867,4005292,6480234
1868,4005292,4445414
1869,4005292,6128774
1870,4005292,1289636
1871,4005292,1545110
1872,4005292,6062599
1873,4005292,1427353
1874,4005292,1385403
1875,4005292,2625914
1876,4005292,3544111
1877,4005292,5053937
1878,4005292,5132688
1879,4005292,9031847
1880,4005292,5743434
1881,1514233,7635375
1882,1514233,3747072
1883,1514233,1396671
1884,1514233,4445414
1885,1514233,3322514
1886,1514233,3871556
1887,1514233,9085992
1888,1514233,1825969
1889,1514233,3335969
1890,1514233,5053937
1891,1514233,7891838
1892,1514233,4356468
1893,8038214,7358008
1894,8038214,2449597
1895,8038214,3747072
1896,8038214,1396671
1897,8038214,6480234
1898,8038214,4445414
1899,8038214,6260400
1900,8038214,3871556
1901,8038214,5582610
1902,8038214,1385403
1903,8038214,2625914
1904,8038214,3544111
1905,8038214,1335895
1906,8038214,2045224
1907,8038214,2069265
1908,8038214,9733001
1909,8038214,7891838
1910,8038214,6677164
1911,8038214,8268517
1912,8038214,9981895
1913,8038214,3223948
1914,8038214,2920966
1915,8038214,7317438
1916,8038214,5743434
1917,1675317,1446683
1918,1675317,6300454
1919,1675317,7358008
1920,1675317,3747072
1921,1675317,6620713
1922,1675317,3823531
1923,1675317,4445414
1924,1675317,3322514
1925,1675317,9326722
1926,1675317,6128774
1927,1675317,9085992
1928,1675317,5582610
1929,1675317,1825969
1930,1675317,6062599
1931,1675317,6299956
1932,1675317,3544111
1933,1675317,2045224
1934,1675317,7891838
1935,1675317,6677164
1936,1675317,9981895
1937,1675317,6418092
1938,1675317,5815978
1939,1675317,4356468
1940,5124464,5876745
1941,5124464,7635375
1942,5124464,2157609
1943,5124464,7358008
1944,5124464,5262646
1945,5124464,6620713
1946,5124464,6859693
1947,5124464,4747658
1948,5124464,1396671
1949,5124464,4445414
1950,5124464,3322514
1951,5124464,3871556
1952,5124464,4214419
1953,5124464,1289636
1954,5124464,5460402
1955,5124464,6828173
1956,5124464,6062599
1957,5124464,2706382
1958,5124464,1385403
1959,5124464,5053937
1960,5124464,2045224
1961,5124464,9733001
1962,5124464,5965396
1963,5124464,1353420
1964,5124464,9981895
1965,5124464,3223948
1966,5124464,2920966
1967,5124464,4356468
1968,9072722,7635375
1969,9072722,7358008
1970,9072722,5262646
1971,9072722,2449597
1972,9072722,6544671
1973,9072722,6859693
1974,9072722,3823531
1975,9072722,6480234
1976,9072722,8584084
1977,9072722,3322514
1978,9072722,4865283
1979,9072722,3871556
1980,9072722,4214419
1981,9072722,5582610
1982,9072722,1825969
1983,9072722,3335969
1984,9072722,2706382
1985,9072722,1385403
1986,9072722,6299956
1987,9072722,2045224
1988,9072722,4303195
1989,9072722,5965396
1990,9072722,6803121
1991,9072722,8268517
1992,9072722,6418092
1993,9072722,5815978
1994,9072722,7317438
1995,9072722,5743434
1996,3347520,1570785
1997,3347520,6300454
1998,3347520,2449597
1999,3347520,6544671
2000,3347520,1396671
2001,3347520,6480234
2002,3347520,1936377
2003,3347520,4865283
2004,3347520,4214419
2005,3347520,1825969
2006,3347520,6828173
2007,3347520,2706382
2008,3347520,6299956
2009,3347520,5403487
2010,3347520,6463952
2011,3347520,9733001
2012,3347520,7891838
2013,3347520,5132688
2014,3347520,6803121
2015,3347520,6677164
2016,3347520,8268517
2017,3347520,5471581
2018,3347520,6418092
2019,3347520,6017591
2020,3347520,4356468
2021,9071717,1570785
2022,9071717,9659856
2023,9071717,9444027
2024,9071717,2449597
2025,9071717,6620713
2026,9071717,2116985
2027,9071717,6859693
2028,9071717,1396671
2029,9071717,1301156
2030,9071717,4445414
2031,9071717,8584084
2032,9071717,6260400
2033,9071717,4865283
2034,9071717,8847502
2035,9071717,6128774
2036,9071717,1289636
2037,9071717,5460402
2038,9071717,6828173
2039,9071717,6062599
2040,9071717,1385403
2041,9071717,6299956
2042,9071717,5403487
2043,9071717,3544111
2044,9071717,6463952
2045,9071717,2069265
2046,9071717,4303195
2047,9071717,1353420
2048,9071717,8268517
2049,9071717,5471581
2050,9071717,2920966
2051,9071717,6017591
2052,9071717,5743434
2053,7297652,7358008
2054,7297652,9444027
2055,7297652,2449597
2056,7297652,3747072
2057,7297652,6620713
2058,7297652,2116985
2059,7297652,6859693
2060,7297652,4747658
2061,7297652,6260400
2062,7297652,4865283
2063,7297652,8847502
2064,7297652,3871556
2065,7297652,4214419
2066,7297652,5582610
2067,7297652,1825969
2068,7297652,1545110
2069,7297652,6573559
2070,7297652,4741497
2071,7297652,2625914
2072,7297652,1335895
2073,7297652,2045224
2074,7297652,2069265
2075,7297652,9733001
2076,7297652,5965396
2077,7297652,7891838
2078,7297652,2066437
2079,7297652,9031847
2080,7297652,5471581
2081,7297652,2920966
2082,7297652,6017591
2083,7297652,9612606
2084,7297652,4356468
2085,2364701,3393729
2086,2364701,6300454
2087,2364701,5262646
2088,2364701,6544671
2089,2364701,1396671
2090,2364701,4445414
2091,2364701,3322514
2092,2364701,8847502
2093,2364701,9085992
2094,2364701,1289636
2095,2364701,5582610
2096,2364701,1545110
2097,2364701,1427353
2098,2364701,2706382
2099,2364701,1385403
2100,2364701,6299956
2101,2364701,3544111
2102,2364701,1335895
2103,2364701,4303195
2104,2364701,7891838
2105,2364701,6803121
2106,2364701,9031847
2107,2364701,6418092
2108,2364701,5743434
2109,2783012,1446683
2110,2783012,9659856
2111,2783012,2157609
2112,2783012,9444027
2113,2783012,3747072
2114,2783012,6620713
2115,2783012,6544671
2116,2783012,1396671
2117,2783012,1936377
2118,2783012,4865283
2119,2783012,9326722
2120,2783012,4214419
2121,2783012,1289636
2122,2783012,5460402
2123,2783012,1256084
2124,2783012,2706382
2125,2783012,1385403
2126,2783012,2625914
2127,2783012,3544111
2128,2783012,2069265
2129,2783012,5965396
2130,2783012,6803121
2131,2783012,8268517
2132,2783012,9981895
2133,2783012,3223948
2134,2783012,2920966
2135,2783012,7317438
2136,2783012,4356468
2137,8026586,3393729
2138,8026586,7635375
2139,8026586,2157609
2140,8026586,5262646
2141,8026586,3747072
2142,8026586,6544671
2143,8026586,6859693
2144,8026586,1396671
2145,8026586,1936377
2146,8026586,6260400
2147,8026586,8847502
2148,8026586,3871556
2149,8026586,4214419
2150,8026586,1825969
2151,8026586,6828173
2152,8026586,1256084
2153,8026586,1385403
2154,8026586,6299956
2155,8026586,1335895
2156,8026586,5053937
2157,8026586,9733001
2158,8026586,5965396
2159,8026586,1353420
2160,8026586,9981895
2161,8026586,3223948
2162,8026586,5815978
2163,8026586,7317438
2164,7344723,3393729
2165,7344723,9659856
2166,7344723,6300454
2167,7344723,7358008
2168,7344723,3747072
2169,7344723,2116985
2170,7344723,3823531
2171,7344723,6480234
2172,7344723,4445414
2173,7344723,8847502
2174,7344723,6128774
2175,7344723,5053937
2176,7344723,6803121
2177,7344723,6677164
2178,7344723,2066437
2179,7344723,9981895
2180,7344723,3223948
2181,7344723,2920966
2182,7344723,5743434
2183,7344723,4356468
2184,4390557,5876745
2185,4390557,1570785
2186,4390557,5262646
2187,4390557,2449597
2188,4390557,6544671
2189,4390557,2116985
2190,4390557,3322514
2191,4390557,8847502
2192,4390557,5460402
2193,4390557,1545110
2194,4390557,6573559
2195,4390557,3335969
